ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3752276,Source1,2,2022-09-08 17:43:54,2022-09-08 19:02:29,28.026696,-82.704897,28.026733,-82.704817,0.006,Incident on SR-580 near RIGSBY LN Drive with caution.,Rigsby Ln,Safety Harbor,Pinellas,FL,34695,US/Eastern,KPIE,2022-09-08 17:53:00,74.0,74.0,,29.71,10.0,S,7.0,0.08,Light Rain,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1698412,Source2,2,2019-12-06 06:50:19,2019-12-06 07:34:59,39.847729,-84.28362299999998,,,0.0,Accident on Old Salem Rd at Dominican Dr.,Old Salem Rd,Dayton,Montgomery,OH,45415-1258,US/Eastern,KDAY,2019-12-06 06:56:00,42.0,37.0,65.0,28.93,10.0,SSW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-886135,Source2,3,2021-09-23 06:10:10,2021-09-23 06:39:16,32.753975,-97.319809,,,0.0,Left lane blocked due to accident on I-35W Northbound at TX-280-SPUR.,I-35W S,Fort Worth,Tarrant,TX,76102,US/Central,KFTW,2021-09-23 06:53:00,56.0,56.0,80.0,29.39,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3095987,Source2,2,2018-01-30 17:01:52,2018-01-30 17:31:28,36.139999,-95.860016,,,0.0,Accident on US-169 Northbound at I-44.,US-169 N,Tulsa,Tulsa,OK,74128,US/Central,KTUL,2018-01-30 16:53:00,54.0,,25.0,30.09,10.0,South,26.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5046291,Source1,2,2023-02-04 06:55:30,2023-02-04 09:07:57,32.846494,-96.772957,32.856428,-96.770232,0.7040000000000001,Accident on US-75 N from Mockingbird Ln/Exit 3 (US-75) to Caruth Haven Ln/Exit 4 (US-75).,US-75 N,Dallas,Dallas,TX,75206,US/Central,KDAL,2023-02-04 06:53:00,36.0,36.0,86.0,29.85,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5976706,Source1,4,2021-04-20 15:40:00,2021-04-20 16:59:23,40.634832,-79.939755,40.628429,-79.941772,0.455,Incident on PA-8 SB near COMMUNITY CENTER DR Road closed. Take alternate route., William Flynn Hwy,Gibsonia,Allegheny,PA,15044,US/Eastern,KBTP,2021-04-20 15:56:00,59.0,59.0,46.0,28.53,10.0,W,6.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-215388,Source2,3,2016-08-29 17:59:01,2016-08-29 18:58:00,41.741402,-74.064674,,,0.0,Accident on I-87 Southbound between Exit 19 NY-28 and Exit 18 NY-299 Main St.,Main St,New Paltz,Ulster,NY,12561,US/Eastern,KPOU,2016-08-29 17:53:00,82.9,,39.0,30.07,10.0,North,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7561377,Source1,2,2018-07-17 05:23:08,2018-07-17 05:53:02,38.691369,-77.227074,38.67379,-77.24148000000002,1.442,At US-1/Exit 161 - Accident. Left lane blocked. Center lane blocked.,I-95 S,Lorton,Fairfax County,VA,22079,US/Eastern,KDAA,2018-07-17 04:56:00,77.2,,86.0,29.9,10.0,South,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4038646,Source1,2,2022-12-09 22:49:00,2022-12-10 00:04:43,28.495902,-80.83394399999997,28.496854,-80.83471999999998,0.081,Incident on I-95 NB near MM 212 Drive with caution.,I-95,Titusville,Brevard,FL,32780,US/Eastern,KTIX,2022-12-09 20:47:00,66.0,66.0,88.0,30.09,7.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-6257013,Source1,2,2021-10-10 04:29:09,2021-10-10 05:44:09,32.878382,-96.897922,32.896033,-96.897961,1.22,Incident on N STEMMONS FWY NB near WALNUT HILL LN Expect long delays.,I-35E N,Dallas,Dallas,TX,75220,US/Central,KDAL,2021-10-10 04:53:00,70.0,70.0,84.0,29.28,10.0,S,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4010109,Source1,2,2022-02-25 09:57:18,2022-02-25 12:05:11,41.53599143008453,-74.07601475680316,41.574261430084526,-74.08474475680316,2.682,NYSTA - Statewide Ops.: crash on I-87 - NYS Thruway northbound at After Exit 17 (I-87) - Newburgh (I-84 - Rte 17K) starting 9:57 AM 02/25/2022 [CARS CAD-220560205],New York State Thruway,Newburgh,Orange,NY,12550,US/Eastern,KSWF,2022-02-25 09:45:00,27.0,17.0,93.0,29.45,2.0,ENE,9.0,0.0,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-802797,Source2,2,2021-11-26 16:43:57,2021-11-26 17:12:57,42.648666,-122.793533,,,0.0,Accident on OR-62 at Lodge Rd.,Highway 62,Trail,Jackson,OR,97541-9738,US/Pacific,KMFR,2021-11-26 16:53:00,50.0,50.0,63.0,28.82,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5114345,Source1,2,2022-05-05 07:21:26,2022-05-05 11:01:57,40.803340673252094,-73.92924427950894,40.80471067325209,-73.92648427950894,0.173,NYSDOT - Region 11: Crash on Willis Avenue Bridge eastbound Center Span (New York) 2 Right lanes of 4 lanes blocked,Willis Ave Brg,New York,New York,NY,10035,US/Eastern,KNYC,2022-05-05 06:51:00,57.0,57.0,74.0,29.97,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4727161,Source1,2,2022-04-05 11:17:14,2022-04-05 12:32:14,29.704066,-95.567526,29.704062,-95.567663,0.008,Incident on BELLAIRE BLVD near TURTLEWOOD DR Drive with caution.,Turtlewood Dr,Houston,Harris,TX,77072,US/Central,KSGR,2022-04-05 11:17:00,83.0,83.0,69.0,29.6,7.0,SSW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-2763219,Source2,3,2018-06-15 15:38:18,2018-06-15 16:07:28,41.573952,-87.508942,,,0.0,Right lane blocked due to accident on I-80 Eastbound at Exit 1 Calumet Ave.,I-80 E,Hammond,Lake,IN,46324,US/Central,KIGQ,2018-06-15 15:35:00,86.9,,52.0,29.98,10.0,SW,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4407419,Source1,2,2022-12-22 17:41:18,2022-12-23 00:01:45,45.153408,-123.268934,45.1534,-123.268744,0.009,A crash has occurred with minimal delay to traffic. Prepare to slow or move over for worker safety., Salmon River Hwy,McMinnville,Yamhill,OR,97128,US/Pacific,KMMV,2022-12-22 17:53:00,22.0,10.0,68.0,30.02,10.0,N,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5675996,Source1,2,2021-06-17 13:50:09,2021-06-17 19:18:16,33.820274,-118.193161,33.814229,-118.172452,1.26,Slow traffic on San Diego Fwy S - I-405 S from Pacific Pl (I-405) to Walnut Ave (I-405) due to accident.,I-405 S,Long Beach,Los Angeles,CA,90807,US/Pacific,KLGB,2021-06-17 13:53:00,71.0,71.0,70.0,29.75,9.0,S,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2718203,Source2,2,2018-07-23 06:53:06,2018-07-23 07:22:47,39.930702,-83.105118,,,0.0,Accident on Clime Rd at Torrey Hill Dr.,Torrey Hill Dr,Columbus,Franklin,OH,43228-3529,US/Eastern,KTZR,2018-07-23 06:55:00,64.6,,95.0,29.87,10.0,North,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2487182,Source2,3,2018-11-29 18:30:35,2018-11-29 19:15:10,47.484028,-122.196373,,,0.0,2 right lane blocked due to accident on I-405 Northbound before Exit 4 WA-169 Maple Valley Hwy.,I-405 N,Renton,King,WA,98057,US/Pacific,KRNT,2018-11-29 18:53:00,46.9,,90.0,29.67,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3671894,Source1,2,2023-03-26 19:45:00,2023-03-26 21:53:07,33.139456,-117.149188,33.139243,-117.143333,0.339,Accident on CA-78 E from Twin Oaks Valley Rd (CA-78) to Barham Dr (CA-78).,CA-78 E,San Marcos,San Diego,CA,92078,US/Pacific,KCRQ,2023-03-26 19:53:00,55.0,55.0,62.0,29.73,10.0,W,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1837615,Source2,3,2019-11-22 07:29:34,2019-11-22 09:17:09,39.295914,-77.334274,,,0.0,Accident on I-270 Southbound at Doctor Perry Rd.,Dwight D Eisenhower Hwy S,Ijamsville,Frederick,MD,21754,US/Eastern,KFDK,2019-11-22 07:47:00,46.0,46.0,81.0,29.53,10.0,SW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3307612,Source2,2,2017-09-14 05:43:33,2017-09-14 06:13:20,34.92458,-82.59317,,,0.0,Accident on SC-135 Dacusville Hwy at Clovervale Dr.,Clovervale Dr,Easley,Pickens,SC,29640-7007,US/Eastern,KLQK,2017-09-14 05:35:00,62.1,,100.0,29.94,5.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7398475,Source1,2,2019-09-25 17:40:00,2019-09-25 18:13:45,34.034486,-118.267142,34.034486,-118.267142,0.0,At I-10/Santa Monica Fwy/W 18th St - Accident.,I-10 E,Los Angeles,Los Angeles,CA,90015,US/Pacific,KCQT,2019-09-25 17:52:00,81.0,,54.0,29.57,10.0,,,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2844833,Source2,3,2018-05-24 18:58:06,2018-05-24 19:57:51,34.553123,-82.005997,,,0.0,Accident on I-385 Southbound at Exit 9 US-221.,US-276 E,Laurens,Laurens,SC,29360,US/Eastern,KLUX,2018-05-24 18:55:00,69.8,,100.0,30.13,4.0,ENE,3.5,,Heavy Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4900789,Source1,2,2022-12-11 10:20:30.000000000,2022-12-11 10:46:00.000000000,34.019033,-117.5501,34.028872,-117.550046,0.68,Slow traffic on I-15 N - Ontario Fwy N from Cantu Galleano Ranch Rd (I-15) to Jurupa St (I-15) due to accident.,I-15 N,Mira Loma,Riverside,CA,91752,US/Pacific,KRAL,2022-12-11 09:53:00,53.0,53.0,93.0,29.07,2.0,SW,6.0,0.14,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6696326,Source1,2,2020-11-17 13:08:30,2020-11-18 01:14:47,25.770027,-80.319326,25.769864,-80.32460400000002,0.329,Stationary traffic on FL-968 from NW 72nd Ave (W Flagler St/FL-968) to FL-973/87th Ave/Galloway Rd (W Flagler St/FL-968) due to accident.,W Flagler St,Miami,Miami-Dade,FL,33144,US/Eastern,KMIA,2020-11-17 12:53:00,83.0,83.0,65.0,30.07,10.0,NE,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5836569,Source1,2,2021-12-14 17:21:56,2021-12-14 20:56:30,34.83213,-82.48710600000003,34.830372,-82.489161,0.168,Stationary traffic on US-123 S from New Easley Hwy to Harley Barn Dr due to accident., New Easley Hwy,Greenville,Greenville,SC,29611,US/Eastern,KGMU,2021-12-14 16:53:00,63.0,63.0,28.0,29.27,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5494199,Source1,2,2021-09-22 19:18:27,2021-09-22 21:18:28,45.897358,-94.093942,45.897518,-94.09394,0.011,Accident on CR-34/93rd St (MN-25) from MN-27/CR-251/143rd St/T-606 (MN-25) to MN-25., Highway 25,Pierz,Morrison,MN,56364,US/Central,KLXL,2021-09-22 19:15:00,59.0,59.0,59.0,28.91,10.0,CALM,0.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-6334369,Source1,2,2021-10-29 15:55:03,2021-10-29 17:29:21,40.630568,-74.017,40.629218,-74.01746700000002,0.096,NYSDOT - Region 11: Crash on I-278 westbound Exit - 67th Street; Ramp; Ovington Avenue (New York) 1 Center lane of 3 lanes blocked, Ovington Ave,Brooklyn,Kings,NY,11209-1658,US/Eastern,KJRB,2021-10-29 15:51:00,55.0,55.0,69.0,29.69,10.0,VAR,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5440337,Source1,2,2022-08-02 13:18:55,2022-08-02 14:57:28,34.484876,-93.059571,34.48396,-93.059729,0.064,Incident on AR-7 SB near US-70 Road closed. Take alternate route., Central Ave,Hot Springs National Park,Garland,AR,71901,US/Central,KHOT,2022-08-02 16:17:00,78.0,78.0,84.0,29.38,10.0,CALM,0.0,0.01,T-Storm,True,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5323716,Source1,2,2022-12-23 12:18:00,2022-12-23 18:55:00,37.682366,-122.126172,37.659867,-122.103737,1.98,Slow traffic on Nimitz Fwy S - I-880 S from Hesperian Blvd (I-880) to Winton Ave (I-880) due to accident.,I-880 S,San Lorenzo,Alameda,CA,94580,US/Pacific,KHWD,2022-12-23 11:54:00,54.0,54.0,72.0,30.2,5.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6824935,Source1,2,2020-10-27 22:43:00,2020-10-27 23:59:51,25.895086,-80.209411,25.903426,-80.20993100000003,0.5770000000000001,Incident on I-95 NB near FL-916 Left lane blocked.,I-95 N,Miami,Miami-Dade,FL,33168,US/Eastern,KOPF,2020-10-27 22:53:00,80.0,80.0,81.0,30.05,10.0,E,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,Night
A-545011,Source2,1,2022-08-05 08:44:46,2022-08-05 09:13:38,33.816444,-86.599648,,,0.0,Crash on AL-75 both ways at Pine Mountain Rd.,Pine Mountain Rd,Remlap,Blount,AL,35133-3601,US/Central,KBHM,2022-08-05 08:53:00,81.0,81.0,77.0,29.49,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5222438,Source1,2,2022-07-08 19:45:00,2022-07-08 23:29:40,33.932903,-118.021898,33.932318,-118.022462,0.052,Incident on KANE AVE near HOUSE 10918 Drive with caution., Anola St,Whittier,Los Angeles,CA,90604-1855,US/Pacific,KFUL,2022-07-08 19:53:00,71.0,71.0,68.0,29.89,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4300888,Source1,4,2022-12-12 14:24:57,2022-12-12 17:03:46,45.91816,-119.320894,45.920725,-119.322125,0.187,A crash has closed the road. Use an alternate route.,I-82 W,Umatilla,Umatilla,OR,97882,US/Pacific,KHRI,2022-12-12 14:53:00,45.0,45.0,76.0,29.32,10.0,W,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2317255,Source2,2,2019-01-04 08:57:39,2019-01-04 09:27:30,37.544079,-77.465523,,,0.0,Accident on Allen Ave at Rosewood Ave.,S Allen Ave,Richmond,Richmond City,VA,23220-5915,US/Eastern,KRIC,2019-01-04 08:54:00,43.0,41.3,89.0,30.07,6.0,SE,3.5,,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5215891,Source1,2,2022-09-19 21:47:27,2022-09-19 23:05:59,33.611755,-79.196761,33.61543,-79.195853,0.259,Incident on FRASER ST near EXODUS DR Drive with caution., N Fraser St,Georgetown,Georgetown,SC,29440,US/Eastern,KGGE,2022-09-19 21:55:00,70.0,70.0,100.0,29.95,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2049009,Source2,3,2019-06-13 08:07:29,2019-06-13 08:37:06,41.72929,-72.754799,,,0.0,Left lane closed due to accident on I-84 Eastbound after Exit 40 CT-71 New Britain Ave.,New Britain Ave,West Hartford,Hartford,CT,06110-1633,US/Eastern,KHFD,2019-06-13 07:53:00,59.0,59.0,64.0,29.95,10.0,ENE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4074505,Source1,2,2022-08-25 06:26:30,2022-08-25 20:25:30,34.145285,-118.278801,34.068366,-118.21681,6.388999999999999,Slow traffic on Golden State Fwy S - I-5 S from Zoo Dr (I-5) to Main St (I-5) due to accident.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90027,US/Pacific,KCQT,2022-08-25 06:47:00,69.0,69.0,84.0,29.74,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4348331,Source1,2,2022-11-10 17:18:00.000000000,2022-11-10 18:39:30.000000000,37.63084600000001,-120.997667,37.643616,-121.012903,1.214,Slow traffic on CA-99 N from Tuolumne Blvd (CA-99) to Kansas Ave (CA-99) due to accident.,CA-99 N,Modesto,Stanislaus,CA,95354,US/Pacific,KMOD,2022-11-10 16:53:00,54.0,54.0,57.0,30.07,10.0,NW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4860794,Source1,2,2022-08-23 12:21:48.000000000,2022-08-23 12:55:37.000000000,42.911643,-73.793038,42.933927,-73.80353000000002,1.629,Stationary traffic on I-87 N - Adirondack Northway N from Ushers Rd/Northway 10 Industrial Park/Exit 10 (I-87) to CR-80/Round Lake Rd/Exit 11 (I-87) due to accident.,Adirondack Northway N,Ballston Lake,Saratoga,NY,12019,US/Eastern,KSCH,2022-08-23 12:45:00,72.0,72.0,100.0,29.41,15.0,SSW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3425504,Source1,2,2016-12-07 06:25:48,2016-12-07 12:25:48,32.92323,-97.07293,32.92458,-97.08665,0.8009999999999999,At Main St - Accident.,TX-121 S,Grapevine,Tarrant,TX,76051,US/Central,KDFW,2016-12-07 06:53:00,39.0,,82.0,30.06,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4006160,Source1,2,2022-12-23 15:16:00.000000,2022-12-23 17:03:18.000000,34.150712,-118.098676,34.150328,-118.098594,0.027,Incident on N ALTADENA DR near N SIERRA MADRE BLVD Drive with caution., N Sierra Madre Blvd,Pasadena,Los Angeles,CA,91107-3351,US/Pacific,KMWS,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,Day,Day,Day,Day
A-6018146,Source1,2,2021-09-05 09:39:00,2021-09-05 10:00:00,40.9003937242465,-77.15274453126358,40.90119372424649,-77.14771453126356,0.268,Stationary traffic on PA-45 from Hazel St/Laurel Rd (Main St/PA-45) to PA-104/10th St (Chestnut St/PA-45) due to accident., Main St,Millmont,Union,PA,17845-9069,US/Eastern,KSEG,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3558662,Source1,2,2017-01-30 06:35:35,2017-01-30 12:35:35,28.7625,-81.36123,28.75127,-81.36527,0.8140000000000001,At Lake Mary Blvd/Exit 98 - Accident.,I-4 W,Lake Mary,Seminole,FL,32746,US/Eastern,KSFB,2017-01-30 06:53:00,48.9,,77.0,30.14,10.0,NW,12.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-4535541,Source1,2,2022-02-18 15:13:45,2022-02-18 15:36:27,34.960773,-78.845475,34.949626,-78.844789,0.7709999999999999,Stationary traffic on NC-87 from Begin Freeway (NC-87) to School Rd (NC-87) due to accident., NC-87,Fayetteville,Cumberland,NC,28306,US/Eastern,KFAY,2022-02-18 14:53:00,68.0,68.0,43.0,29.69,10.0,NNW,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2308125,Source2,2,2019-02-26 12:38:05,2019-02-26 13:06:42,29.765335,-95.409378,,,0.0,Accident on Durham Dr Northbound at Shepherd Dr.,Dickson St,Houston,Harris,TX,77007-7304,US/Central,KMCJ,2019-02-26 12:35:00,60.8,,100.0,30.16,0.5,Variable,5.8,,Overcast,False,False,True,False,False,False,False,False,False,True,False,False,Day,Day,Day,Day
A-3960708,Source1,2,2022-02-27 12:52:30,2022-02-27 13:12:30,38.551577,-122.650542,38.552319,-122.648708,0.112,Stationary traffic from Calistoga Rd / Porter Creek Rd to Petrified Forest Ln due to accident., Calistoga Rd,Santa Rosa,Sonoma,CA,95404,US/Pacific,KSTS,2022-02-27 12:53:00,64.0,64.0,29.0,30.22,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2281824,Source2,2,2019-02-13 06:36:58,2019-02-13 07:06:36,41.184212,-73.807236,,,0.0,Right hand shoulder blocked due to accident on Taconic State Pkwy Southbound after Exit 8 NY-100.,Taconic State Pkwy N,Chappaqua,Westchester,NY,10514,US/Eastern,KHPN,2019-02-13 06:56:00,33.1,25.5,92.0,29.61,9.0,WNW,9.2,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3956594,Source1,2,2022-06-21 16:28:47,2022-06-21 20:45:00,38.393463,-82.417788,38.392553,-82.42605999999998,0.452,Incident on I-64 WB near MM 9 Drive with caution.,I-64 W,Huntington,Cabell,WV,25701,US/Eastern,KHTS,2022-06-21 16:51:00,91.0,91.0,30.0,29.26,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6279935,Source1,2,2021-11-30 07:42:30.000000,2021-11-30 08:21:30.000000,28.432299,-81.40471,28.436548,-81.404389,0.294,Slow traffic on US-92 E - US-17 N - US-441 N from Consulate Dr (US-92/US-17) to FL-482/Sand Lake Rd (US-92/US-17) due to accident.,S Orange Blossom Trl,Orlando,Orange,FL,32809,US/Eastern,KMCO,2021-11-30 07:53:00,53.0,53.0,77.0,30.06,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4596296,Source1,2,2022-09-16 22:22:05,2022-09-16 23:41:46,40.221394,-75.20141,40.223124,-75.204335,0.195,Incident on HORSHAM RD near COLBY LN Drive with caution., Horsham Rd,Ambler,Montgomery,PA,19002-1004,US/Eastern,KLOM,2022-09-16 22:15:00,58.0,58.0,96.0,29.87,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4958432,Source1,2,2022-09-07 19:49:35,2022-09-07 22:06:30,40.809769,-74.063213,40.731667,-74.126012,6.318,Stationary traffic on New Jersey Tpke S - I-95 S from Carlstadt-East Rutherford Toll Plaza (I-95 (W Spur)/New Jersey Tpke (W Spur)/I-95) to I-95 (W Spur) &amp; I-95 (E Spur) Junction (South) (I-95 (W Spur)/New Jersey Tpke (W Spur)/I-95) due to accident.,New Jersey Tpke S,East Rutherford,Bergen,NJ,07073,US/Eastern,KTEB,2022-09-07 19:51:00,70.0,70.0,71.0,29.94,10.0,NNE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
